FirstName,LastName,Company,Email,Phone,LeadSource,Status
First24720,Last24720,Company_24720,user24720@example.com,555-693-0240,Referral,Working - Contacted
First24721,Last24721,Company_24721,user24721@example.com,555-790-9690,Referral,Closed - Converted
First24722,Last24722,Company_24722,user24722@example.com,555-351-0125,Referral,Working - Contacted
First24723,Last24723,Company_24723,user24723@example.com,555-123-4363,Partner,Working - Contacted
First24724,Last24724,Company_24724,user24724@example.com,555-796-0184,Web,Open - Not Contacted
First24725,Last24725,Company_24725,user24725@example.com,555-866-8869,Referral,Open - Not Contacted
First24726,Last24726,Company_24726,user24726@example.com,555-318-4653,Referral,Closed - Converted
First24727,Last24727,Company_24727,user24727@example.com,555-954-0629,Partner,Open - Not Contacted
First24728,Last24728,Company_24728,user24728@example.com,555-592-9457,Partner,Closed - Converted
First24729,Last24729,Company_24729,user24729@example.com,555-382-7872,Referral,Working - Contacted
First24730,Last24730,Company_24730,user24730@example.com,555-632-9065,Partner,Closed - Converted
First24731,Last24731,Company_24731,user24731@example.com,555-604-7323,Partner,Closed - Converted
First24732,Last24732,Company_24732,user24732@example.com,555-289-9760,Referral,Working - Contacted
First24733,Last24733,Company_24733,user24733@example.com,555-356-0632,Web,Closed - Converted
First24734,Last24734,Company_24734,user24734@example.com,555-244-0616,Referral,Closed - Converted
First24735,Last24735,Company_24735,user24735@example.com,555-649-3322,Referral,Working - Contacted
First24736,Last24736,Company_24736,user24736@example.com,555-251-1053,Partner,Closed - Converted
First24737,Last24737,Company_24737,user24737@example.com,555-641-3359,Web,Open - Not Contacted
First24738,Last24738,Company_24738,user24738@example.com,555-921-0509,Web,Closed - Converted
First24739,Last24739,Company_24739,user24739@example.com,555-644-3832,Partner,Working - Contacted
First24740,Last24740,Company_24740,user24740@example.com,555-536-6987,Web,Closed - Converted
First24741,Last24741,Company_24741,user24741@example.com,555-584-7467,Web,Working - Contacted
First24742,Last24742,Company_24742,user24742@example.com,555-790-7164,Referral,Open - Not Contacted
First24743,Last24743,Company_24743,user24743@example.com,555-606-6692,Referral,Closed - Converted
First24744,Last24744,Company_24744,user24744@example.com,555-713-9480,Web,Open - Not Contacted
First24745,Last24745,Company_24745,user24745@example.com,555-587-5133,Web,Working - Contacted
First24746,Last24746,Company_24746,user24746@example.com,555-206-3826,Web,Working - Contacted
First24747,Last24747,Company_24747,user24747@example.com,555-680-3233,Partner,Open - Not Contacted
First24748,Last24748,Company_24748,user24748@example.com,555-171-7652,Web,Working - Contacted
First24749,Last24749,Company_24749,user24749@example.com,555-845-3410,Web,Closed - Converted
First24750,Last24750,Company_24750,user24750@example.com,555-246-5246,Web,Closed - Converted
First24751,Last24751,Company_24751,user24751@example.com,555-146-6279,Web,Closed - Converted
First24752,Last24752,Company_24752,user24752@example.com,555-469-7687,Web,Working - Contacted
First24753,Last24753,Company_24753,user24753@example.com,555-657-2643,Partner,Open - Not Contacted
First24754,Last24754,Company_24754,user24754@example.com,555-669-3289,Referral,Open - Not Contacted
First24755,Last24755,Company_24755,user24755@example.com,555-486-5527,Partner,Working - Contacted
First24756,Last24756,Company_24756,user24756@example.com,555-773-4808,Web,Open - Not Contacted
First24757,Last24757,Company_24757,user24757@example.com,555-184-3620,Partner,Closed - Converted
First24758,Last24758,Company_24758,user24758@example.com,555-847-1770,Referral,Open - Not Contacted
First24759,Last24759,Company_24759,user24759@example.com,555-528-2238,Web,Working - Contacted
First24760,Last24760,Company_24760,user24760@example.com,555-864-2213,Partner,Closed - Converted
First24761,Last24761,Company_24761,user24761@example.com,555-602-3596,Partner,Closed - Converted
First24762,Last24762,Company_24762,user24762@example.com,555-324-2104,Partner,Working - Contacted
First24763,Last24763,Company_24763,user24763@example.com,555-400-3651,Referral,Working - Contacted
First24764,Last24764,Company_24764,user24764@example.com,555-454-9230,Partner,Open - Not Contacted
First24765,Last24765,Company_24765,user24765@example.com,555-346-8335,Web,Working - Contacted
First24766,Last24766,Company_24766,user24766@example.com,555-026-0217,Web,Closed - Converted
First24767,Last24767,Company_24767,user24767@example.com,555-524-2545,Partner,Open - Not Contacted
First24768,Last24768,Company_24768,user24768@example.com,555-110-7299,Web,Open - Not Contacted
First24769,Last24769,Company_24769,user24769@example.com,555-812-1803,Referral,Working - Contacted
First24770,Last24770,Company_24770,user24770@example.com,555-298-7678,Partner,Closed - Converted
First24771,Last24771,Company_24771,user24771@example.com,555-559-5348,Web,Working - Contacted
First24772,Last24772,Company_24772,user24772@example.com,555-427-0183,Referral,Open - Not Contacted
First24773,Last24773,Company_24773,user24773@example.com,555-232-6287,Web,Working - Contacted
First24774,Last24774,Company_24774,user24774@example.com,555-666-5133,Partner,Open - Not Contacted
First24775,Last24775,Company_24775,user24775@example.com,555-881-4949,Partner,Working - Contacted
First24776,Last24776,Company_24776,user24776@example.com,555-507-4380,Partner,Working - Contacted
First24777,Last24777,Company_24777,user24777@example.com,555-223-9421,Web,Open - Not Contacted
First24778,Last24778,Company_24778,user24778@example.com,555-356-0166,Partner,Open - Not Contacted
First24779,Last24779,Company_24779,user24779@example.com,555-437-8788,Partner,Closed - Converted
First24780,Last24780,Company_24780,user24780@example.com,555-444-2017,Referral,Open - Not Contacted
First24781,Last24781,Company_24781,user24781@example.com,555-453-2083,Referral,Closed - Converted
First24782,Last24782,Company_24782,user24782@example.com,555-615-7428,Referral,Open - Not Contacted
First24783,Last24783,Company_24783,user24783@example.com,555-522-9249,Partner,Closed - Converted
First24784,Last24784,Company_24784,user24784@example.com,555-199-5960,Referral,Closed - Converted
First24785,Last24785,Company_24785,user24785@example.com,555-332-7196,Referral,Closed - Converted
First24786,Last24786,Company_24786,user24786@example.com,555-402-9497,Web,Working - Contacted
First24787,Last24787,Company_24787,user24787@example.com,555-952-5981,Partner,Closed - Converted
First24788,Last24788,Company_24788,user24788@example.com,555-336-3483,Referral,Closed - Converted
First24789,Last24789,Company_24789,user24789@example.com,555-305-4313,Referral,Open - Not Contacted
First24790,Last24790,Company_24790,user24790@example.com,555-674-2376,Web,Working - Contacted
First24791,Last24791,Company_24791,user24791@example.com,555-787-0819,Web,Open - Not Contacted
First24792,Last24792,Company_24792,user24792@example.com,555-603-1453,Partner,Closed - Converted
First24793,Last24793,Company_24793,user24793@example.com,555-740-7247,Web,Open - Not Contacted
First24794,Last24794,Company_24794,user24794@example.com,555-539-3327,Partner,Working - Contacted
First24795,Last24795,Company_24795,user24795@example.com,555-201-3074,Web,Closed - Converted
First24796,Last24796,Company_24796,user24796@example.com,555-309-3388,Referral,Closed - Converted
First24797,Last24797,Company_24797,user24797@example.com,555-499-1564,Referral,Working - Contacted
First24798,Last24798,Company_24798,user24798@example.com,555-174-9513,Web,Open - Not Contacted
First24799,Last24799,Company_24799,user24799@example.com,555-175-2993,Web,Closed - Converted
First24800,Last24800,Company_24800,user24800@example.com,555-377-0786,Referral,Closed - Converted
First24801,Last24801,Company_24801,user24801@example.com,555-088-4767,Partner,Working - Contacted
First24802,Last24802,Company_24802,user24802@example.com,555-987-0655,Partner,Working - Contacted
First24803,Last24803,Company_24803,user24803@example.com,555-824-4983,Partner,Open - Not Contacted
First24804,Last24804,Company_24804,user24804@example.com,555-051-5399,Referral,Working - Contacted
First24805,Last24805,Company_24805,user24805@example.com,555-811-4689,Referral,Open - Not Contacted
First24806,Last24806,Company_24806,user24806@example.com,555-095-1392,Web,Working - Contacted
First24807,Last24807,Company_24807,user24807@example.com,555-472-4025,Partner,Closed - Converted
First24808,Last24808,Company_24808,user24808@example.com,555-632-6782,Web,Open - Not Contacted
First24809,Last24809,Company_24809,user24809@example.com,555-054-1891,Partner,Closed - Converted
First24810,Last24810,Company_24810,user24810@example.com,555-607-0245,Referral,Open - Not Contacted
First24811,Last24811,Company_24811,user24811@example.com,555-955-7265,Web,Open - Not Contacted
First24812,Last24812,Company_24812,user24812@example.com,555-332-3913,Referral,Closed - Converted
First24813,Last24813,Company_24813,user24813@example.com,555-757-0722,Web,Working - Contacted
First24814,Last24814,Company_24814,user24814@example.com,555-038-9185,Partner,Closed - Converted
First24815,Last24815,Company_24815,user24815@example.com,555-024-6291,Partner,Working - Contacted
First24816,Last24816,Company_24816,user24816@example.com,555-624-2544,Referral,Open - Not Contacted
First24817,Last24817,Company_24817,user24817@example.com,555-956-6629,Web,Closed - Converted
First24818,Last24818,Company_24818,user24818@example.com,555-074-5290,Web,Closed - Converted
First24819,Last24819,Company_24819,user24819@example.com,555-613-4392,Partner,Closed - Converted
First24820,Last24820,Company_24820,user24820@example.com,555-270-9343,Partner,Working - Contacted
First24821,Last24821,Company_24821,user24821@example.com,555-135-5858,Web,Working - Contacted
First24822,Last24822,Company_24822,user24822@example.com,555-271-4381,Partner,Working - Contacted
First24823,Last24823,Company_24823,user24823@example.com,555-053-0540,Partner,Working - Contacted
First24824,Last24824,Company_24824,user24824@example.com,555-272-3612,Referral,Open - Not Contacted
First24825,Last24825,Company_24825,user24825@example.com,555-961-2293,Web,Open - Not Contacted
First24826,Last24826,Company_24826,user24826@example.com,555-061-9233,Partner,Open - Not Contacted
First24827,Last24827,Company_24827,user24827@example.com,555-360-7976,Partner,Closed - Converted
First24828,Last24828,Company_24828,user24828@example.com,555-087-1350,Partner,Working - Contacted
First24829,Last24829,Company_24829,user24829@example.com,555-216-9222,Web,Working - Contacted
First24830,Last24830,Company_24830,user24830@example.com,555-413-4301,Referral,Open - Not Contacted
First24831,Last24831,Company_24831,user24831@example.com,555-508-5832,Partner,Open - Not Contacted
First24832,Last24832,Company_24832,user24832@example.com,555-876-7950,Partner,Open - Not Contacted
First24833,Last24833,Company_24833,user24833@example.com,555-596-1578,Referral,Closed - Converted
First24834,Last24834,Company_24834,user24834@example.com,555-187-6335,Referral,Closed - Converted
First24835,Last24835,Company_24835,user24835@example.com,555-062-3064,Referral,Working - Contacted
First24836,Last24836,Company_24836,user24836@example.com,555-749-6847,Referral,Open - Not Contacted
First24837,Last24837,Company_24837,user24837@example.com,555-654-4855,Web,Working - Contacted
First24838,Last24838,Company_24838,user24838@example.com,555-190-8069,Referral,Closed - Converted
First24839,Last24839,Company_24839,user24839@example.com,555-525-3441,Referral,Closed - Converted
First24840,Last24840,Company_24840,user24840@example.com,555-312-9480,Partner,Working - Contacted
First24841,Last24841,Company_24841,user24841@example.com,555-605-6666,Referral,Open - Not Contacted
First24842,Last24842,Company_24842,user24842@example.com,555-240-8604,Partner,Open - Not Contacted
First24843,Last24843,Company_24843,user24843@example.com,555-580-1535,Partner,Closed - Converted
First24844,Last24844,Company_24844,user24844@example.com,555-666-9534,Partner,Closed - Converted
First24845,Last24845,Company_24845,user24845@example.com,555-063-5009,Partner,Closed - Converted
First24846,Last24846,Company_24846,user24846@example.com,555-707-0882,Partner,Working - Contacted
First24847,Last24847,Company_24847,user24847@example.com,555-200-6809,Referral,Open - Not Contacted
First24848,Last24848,Company_24848,user24848@example.com,555-373-4814,Referral,Open - Not Contacted
First24849,Last24849,Company_24849,user24849@example.com,555-417-8802,Partner,Closed - Converted
First24850,Last24850,Company_24850,user24850@example.com,555-952-7962,Partner,Open - Not Contacted
First24851,Last24851,Company_24851,user24851@example.com,555-632-3389,Web,Open - Not Contacted
First24852,Last24852,Company_24852,user24852@example.com,555-340-0968,Partner,Open - Not Contacted
First24853,Last24853,Company_24853,user24853@example.com,555-413-2959,Partner,Working - Contacted
First24854,Last24854,Company_24854,user24854@example.com,555-695-7039,Referral,Closed - Converted
